date,time,symbol,xi,h_eff,h_c,beta_macro,beta_micro,beta_solv,beta_iv,r_lat,u,k,h_diss,psi_liq,psi_gamma,eta_orrell,psi_geo,phi_vanna,phi_charm,omega_opt,psi_val,merton_distance,phase
2026-01-05,09:30,NKE,1296931746.490015,70672861.24248059,0.05449235199442679,0.7656727630329466,1.1021433167334462,6.774398924786909,0.19222323960883841,25.962962962962962,70672861.24138552,0.0010913218822479517,3.7489800334916115e-6,1.964899504516255e-13,0.05449235199423069,0.01047469643423617,54493.351994230696,234359.1981978263,503348.0140683029,0.043319093287396776,0.9999999999999929,2.828242425334984,BALLISTIC
2026-01-05,09:30,UNH,5.042905529870383,4.3678520527112275,0.8661379886732666,1.3862293717609646,1.7637449592186305,6.733951900328935,0.22722090111738533,17.5703125,4.364028993736218,0.0034432982636607877,0.00037976071134884304,7.426645205837643e-14,0.8661379886748108,0.1968046542786902,866138.9886748109,1270925.3093076744,1150199.650125196,0.5280471365734797,0.9999999999981314,2.359057374428769,SUPERCRITICAL
2026-01-05,09:30,VZ,148435388.6570473,24659025.759734705,0.16612632595794374,0.817528192080983,1.0,10.164105099692124,0.6058106451236306,2.5247000705716305,24659025.75933802,0.00029772372010504835,0.0000989581324376285,1.3580394577450682e-12,0.16612632825868875,0.10064109809441626,166127.32825868877,988832.4123692798,566559.5410653062,0.11857434793891145,0.9999999861424551,1.0471936058011448,SUPERCRITICAL
2026-01-05,09:30,WMT,2253347514.737166,685546580.0582607,0.30423473324673755,1.078810693426807,1.3572916927094596,6.74147448555701,0.49881658395174944,49.449856300105886,685546579.8330834,0.22501060812419604,0.00016659630445150036,5.297916848441687e-13,0.30423473324620776,0.1517573303573451,304235.73324620776,1070313.8168944644,806059.6804957889,0.136521127743902,1.0,3.3543464863149826,SUPERCRITICAL
2026-01-05,09:30,V,188.00872612522159,42.727588369328906,0.22726385764068507,0.9505944695851414,2.384674648404111,6.483515896293472,0.5368746714059021,4.461391801715919,42.727389404251305,0.00005577476473964778,0.0001431903128615238,9.671945310138623e-14,0.22726385764058835,0.12201220889322857,227264.85764058837,753116.5550156466,1021962.0931063867,0.13359031778826921,1.0,4.179387874754729,SUPERCRITICAL
2026-01-05,09:30,MRK,6310009192.390059,479685489.9250415,0.07601977672291627,0.8627762461749163,1.0633426776247226,6.401373278739683,0.43043550308709666,10.207792207792208,479685489.91459084,0.010437913793089334,0.000012757184998965755,2.690106757410359e-13,0.07601977672265224,0.032721610838183576,76020.77672265224,295111.9576284911,294691.59166336706,0.05100244808433855,0.9999999999999344,2.789386099019515,BALLISTIC
2026-01-05,09:30,MMM,3223.912203355248,467.2429752648203,0.14493042793738078,1.1581175336215244,1.5326425909705486,6.9886856962197905,0.26899362001902893,1.3141706334675942,467.2424816777385,0.0004808099453678365,0.000012777136405494564,1.7435263782096354e-13,0.14493042793734917,0.03898536046177456,144931.4279373492,235236.7133800088,160721.44052607522,0.06339589606149403,0.999999999999015,2.3269654149127006,BALLISTIC
2026-01-05,09:30,JNJ,316.0105831481447,53.09274639919706,0.16800939345220398,0.803087139520404,2.4336918302898702,6.414374867575555,1.5738646099637694,21.906976744186046,53.091718135716,0.00042206069774638387,0.0006062027833162927,1.6366083486441716e-13,0.1680093934520403,0.2644240384956449,168010.3934520403,2402636.680222936,330748.9102829802,0.22744285232234496,1.0,3.461005342342202,SUPERCRITICAL
2026-01-05,09:30,HD,40.063981321792795,14.219719503957375,0.3549252728964947,1.2235201521254502,2.7662716444492492,6.8018958596258035,0.5571025793265482,14.018518518518519,14.218681962465162,0.0008097795161322207,0.00022776197608173003,9.558233094601544e-14,0.3549252728964228,0.19772978499877614,354926.2728964228,682737.882711886,1098254.5396696497,0.14276179447598517,0.9999999999999334,2.6238336899737367,SUPERCRITICAL
2026-01-05,09:30,DIS,510.2854440035849,94.04487356752814,0.18429856205513762,1.096246422957306,1.0505548085041272,7.022516388229288,0.26273415444571013,8.908244680851064,94.04259449664362,0.002241039232078394,0.0000380316524469402,9.698689318281782e-14,0.18429856205555303,0.048421526867225964,184299.56205555305,482969.2853481212,1044347.2065528666,0.0975154536376661,0.9999999999972198,2.2288387592749594,BALLISTIC
2026-01-05,09:30,CVX,669.26680570818,34.55887346054082,0.05163691545103988,1.0215033375572624,2.1369755553572682,7.296740532576697,0.4937695696182723,65.05738332058148,34.24000001796644,0.31886557419034983,7.868384040882398e-6,2.671333717629454e-13,0.051636915450772744,0.025496737518543172,51637.91545077274,274528.0221820918,196536.26588422168,0.050554310654104755,1.0,3.4243430758922515,BALLISTIC
2026-01-05,09:30,BA,2072.019845143479,311.5867450051105,0.15037826289908648,1.0564527507261503,1.366097057472082,7.147336519970408,0.25179311367943646,501.1515151515151,311.5863401538799,0.0003619221877455021,0.0000429290428726403,1.435066478799263e-13,0.15037826295603224,0.037864211059404414,150379.26295603224,864745.0779320255,1040185.6970602502,0.18634834943655618,0.9999999996203623,1.7852642993296803,BALLISTIC
2026-01-05,10:30,AAPL,0.02131291539231563,0.15280948615191875,7.169806820845082,1.0632513058565989,2.3155682261525428,5.804748937791744,0.5184624615685726,16.211052322163432,0.0002337360706426449,0.000024313345852299608,0.15255143673542382,3.6371718444947067e-13,7.169806820844718,3.717275693306294,7169807.820844718,27948224.521321863,29214570.684532765,5.42911665334292,1.0,4.232178073168417,ELASTIC
2026-01-05,10:30,MSFT,0.016656506192845654,0.14108961773217576,8.470540946502751,0.9546272807271666,3.6431530910023553,6.229460019259772,0.400217310226749,13.772119119551144,0.008030762158144997,7.27396618466814e-6,0.1330515816078461,2.2432983842688518e-13,8.470540946502528,3.390057113774782,8470541.946502527,26662957.557108022,30776723.49724582,4.931569155046101,1.0,4.712221133554497,ELASTIC
2026-01-05,10:30,TSLA,0.007671271698141272,0.1047699675076033,13.65744450597269,1.509342163043637,4.059031696634972,6.5081778728818644,0.09222899020985904,119.97444089456869,0.010355087310197611,7.261922527954594e-7,0.09441415400515289,2.4301706908125e-13,13.657444505972446,1.259612315633026,13657445.505972447,49342253.27939817,73618852.5624481,24.672498210627392,1.0,5.967577418102998,ELASTIC
2026-01-05,10:30,XOM,855.4276009690568,5425.868073730673,6.342872345460995,0.9193649078038005,1.1974586880022955,6.638473299863509,0.49672756095441506,20.41340782122905,5425.77471175548,3.6859027984889387e-6,0.0933582892901422,7.655700349989109e-13,6.342872345460232,3.150679509605671,6342873.345460232,12950512.340096615,30575470.039693147,2.52216076198572,0.9999999999999996,3.1383524478866907,SUPERCRITICAL
2026-01-05,10:30,CAT,0.025603760498142378,0.08409409038795396,3.284442939311794,0.8560706410465292,5.376414475457981,7.036911312914394,0.17908877927509895,36.48571428571429,0.07524669582063676,0.0000439754831411613,0.008803419084176027,5.2579598200104286e-14,3.2844429393118344,0.5882068766000743,3284443.9393118345,4759620.6601220155,20315030.25236971,1.6841551465774658,0.9999999999999717,2.6078236285045513,ELASTIC
2026-01-05,10:30,CSCO,0.0064312783150074155,0.02643126257299378,4.109799215393356,1.168608760601839,1.0,6.850310131059559,0.4949607599611633,25.865,1.8145918746820658e-20,0.00005492735203622969,0.02637633522095755,8.141123686649094e-13,4.109799215392542,2.034189342938485,4109800.215392542,9422931.014026519,14716525.653025914,1.3074920667661407,1.0,4.150157837617804,ELASTIC
2026-01-05,10:30,GE,0.004698393876171926,0.014493903502729897,3.0848634415765464,0.8174930396966807,4.232248856403278,6.30965500602718,0.3108693597504068,28.8,0.0022260270200149994,8.778702491272087e-7,0.01226699861246577,7.386658020872186e-14,3.0848634415764726,0.9589895230003145,3084864.441576473,4433143.242877705,11917801.076922819,1.5282829584454274,1.0,3.5443565827610968,ELASTIC
2026-01-05,10:30,IBM,0.03409469140174923,0.12147755010003058,3.5629461686166835,1.1609037017313755,2.001842757174507,7.31235775020175,0.25744358079896446,65.75,0.1078926461487778,3.559846056236675e-6,0.013581344105196536,7.875243687867295e-14,3.5629461686197854,0.9172576198434286,3562947.1686197855,5274674.291047546,18630314.037323914,1.286564478989467,0.9999999999991074,2.231885751663103,ELASTIC
2026-01-05,10:30,INTC,17406.045815399677,100252.81961503446,5.759655046198811,1.090676210248676,1.0,7.103373927100057,0.07684707434707774,11.461572052401747,100252.80584849977,0.00006827268697763828,0.013698261997926625,3.0691424542139995e-12,5.759655046303015,0.4426126395567693,5759656.046303015,18055340.03639923,44400962.10706371,6.5628448637509065,0.999999999981375,2.045963817246807,SUPERCRITICAL
2026-01-05,10:30,KO,0.016869947379876824,0.06808292690943804,4.035752179680785,1.3467859494127419,1.0,6.696003344796372,0.9601272756987285,45.9,0.0,3.807764555551315e-6,0.06807911914488249,1.1349818041328655e-12,4.035752179680217,3.874835745671572,4035753.179680217,12681943.059154421,9370307.47738051,2.0941831119586927,0.9999999999998597,2.5998606489350276,ELASTIC
2026-01-05,10:30,MCD,0.006598140380187649,0.015810654950025614,2.3962289431580666,1.0198969124445594,3.212348930490534,7.1192673117867615,0.7205780520360884,37.34615384615385,0.0013623255873374427,4.7245945651497156e-8,0.014448282116742518,9.871801203490278e-14,2.3962289431644477,1.7266699840979325,2396229.943164448,5002217.405284848,11103447.875408955,0.6898399795218335,0.9999999999972959,2.2008423246511457,ELASTIC
2026-01-05,10:30,NKE,63.198098317237665,309.78915318781293,4.9018746044027095,0.7656727630329466,1.1021433167334462,6.764469617934577,0.1906756811909487,16.452830188679243,309.76722689560074,0.0,0.02192629221218755,7.41392781798753e-13,4.901874604401996,0.9346682793069627,4901875.604401996,18398629.739187993,23688378.47933187,3.9338966572710787,0.9999999999999942,2.8512518017683837,SUPERCRITICAL
2026-01-05,10:30,PG,2738.925003554696,10887.645846480304,3.975152964155588,0.9408055769415786,1.0,6.7488212486292625,0.5803085465973711,6.317073170731708,10887.616288890074,7.3917431323064905e-6,0.029550198486341123,1.9448371154686243e-13,3.9751529641554497,2.3068152391312804,3975153.96415545,7345159.179077486,13660159.461076729,0.9764094196967015,0.9999999999999858,2.7795095866233295,SUPERCRITICAL
2026-01-05,10:30,UNH,0.1409155943604387,0.4837848143573956,3.4331531336407974,1.3862293717609646,1.7637449592186305,6.739892107420577,0.23153364294069648,32.29032258064516,0.4730091217681604,0.00013482581148396627,0.01064086677775129,6.777425682053439e-14,3.4331531336476084,0.7948904518066986,3433154.1336476086,6891953.756390938,13285845.10032172,2.044974926729236,0.9999999999979963,2.350884433666581,ELASTIC
2026-01-05,10:30,VZ,0.010112647591445935,0.03731692516659852,3.690124156819633,0.817528192080983,1.0,10.199034220059517,0.8141382940393541,4.603564843269822,0.0,0.000013176061067480976,0.03730374910553104,3.1018925661832585e-12,3.690124210134397,3.004271429232137,3690125.2101343973,8971453.897411233,16113102.596701412,1.1073456150581436,0.9999999855512002,1.0411974588470585,ELASTIC
2026-01-05,10:30,WMT,7048.220259371648,26025.836230011762,3.692540140953537,1.078810693426807,1.3572916927094596,6.7428450969755716,0.5001230005527894,7.95529699938763,26025.811160284695,0.00014209535171955044,0.024927631716691902,6.263481002047877e-13,3.692540140952911,1.8467242549549896,3692541.140952911,9176979.607944354,19878639.545273162,1.241196276233746,1.0,3.3488865036034845,SUPERCRITICAL
2026-01-05,10:30,V,0.08847826518840649,0.34405815439470505,3.8886177714048107,0.9505944695851414,2.384674648404111,6.480934536251886,0.5696655065221499,124.2,0.30856289822240435,1.319416853701165e-7,0.035495124230615356,8.846684326371589e-14,3.8886177714047223,2.215211412418305,3888618.7714047227,9427168.463130828,15076310.743974717,1.3146543721487352,1.0,4.204731445673534,ELASTIC
2026-01-05,10:30,MRK,6456.486498992558,31996.663364143955,4.9557392196416075,0.8627762461749163,1.0633426776247226,6.404057026478151,0.36949468612820535,9.463819691577699,31996.636387516748,0.0,0.026976627206518198,2.828257713487225e-13,4.955739219641669,1.8311193074947356,4955740.219641669,7161882.1868046075,21964412.53947895,1.4652267861062422,0.9999999999999307,2.783167828115612,SUPERCRITICAL
2026-01-05,10:30,MMM,1.6062722670499083,1.2205502623475195,0.7598651158867302,1.1581175336215244,1.5326425909705486,6.979295542026424,0.3181474198239071,2.4342629482071714,1.219875823991042,3.183200047964935e-6,0.0006712551564295042,1.6768626989518832e-13,0.7598651158872352,0.241749126033718,759866.1158872352,1347632.4235159203,2904463.936725256,0.2899751213061821,0.9999999999991149,2.3391195060875996,SUPERCRITICAL
2026-01-05,10:30,JNJ,0.11704150195374674,0.3353380884178353,2.865121199062846,0.803087139520404,2.4336918302898702,6.418375812111462,0.4583368332511913,7.198697068403908,0.32344202603293976,0.000043637807324222836,0.011852424577571302,1.8410289209138455e-13,2.8651211990626617,1.3131905772592365,2865122.1990626617,6165250.415333614,10219450.648570105,0.9490390469410913,1.0,3.4424074744119824,ELASTIC
2026-01-05,10:30,HD,0.004951466953125381,0.01199914758730161,2.4233520491796297,1.2235201521254502,2.7662716444492492,6.796868103314907,0.5248879803161862,387.5,0.0013901720965779276,1.6949463777130201e-6,0.01060728054434597,7.550942549560369e-14,2.4233520491797025,1.2719883626890252,2423353.0491797025,4078254.1362918187,9927141.907738045,0.6272920743834989,0.9999999999999387,2.633079498768452,ELASTIC
2026-01-05,10:30,DIS,0.014614339471712066,0.04492834202126923,3.074264294204594,1.096246422957306,1.0505548085041272,7.012060951457998,0.4064867730058483,5.769647696476965,0.02992354770278602,1.5214007434397133e-7,0.015004642178408873,3.1438813541293115e-13,3.074264294211981,1.24964777232133,3074265.294211981,6779552.668650982,17030715.257086806,1.2587510867420568,0.9999999999974949,2.2409048684269646,ELASTIC
2026-01-05,10:30,DD,35422.426746155004,8642.713566560502,0.24398987761330163,0.9454005033900764,1.0,7.041885787749159,0.2766151084450789,4.259668508287293,8642.71346414869,4.073455052295416e-6,0.0000983383565616203,4.5451591617340664e-13,0.24398987781824433,0.06749128651219521,243990.87781824433,633426.1292442495,1947622.9150761424,0.11424007017366306,0.9999999991581732,1.7454755221819538,BALLISTIC
2026-01-05,10:30,CVX,0.01947583923984559,0.05724345487654017,2.9392035008907795,1.0215033375572624,2.1369755553572682,7.298933514307696,0.2805779109143806,32.5617128463476,0.0454628595187648,0.00007438691524641605,0.011706208442528957,3.034654650130732e-13,2.939203500890476,0.8246755780320836,2939204.500890476,8258104.029267982,19211679.1390668,1.5864988375100473,1.0,3.415692650030561,ELASTIC
2026-01-05,10:30,BA,2.6712143377749893,12.459726435118508,4.6644427812921005,1.0564527507261503,1.366097057472082,7.147658898609093,0.33746022304635864,233.1764705882353,12.424028449520222,9.231129708068049e-6,0.0356887544685791,7.855918083025609e-14,4.664442783065743,1.5740639019603435,4664443.783065744,14429113.352841802,28501725.19272165,2.5922609721083534,0.9999999996197357,1.7850480596184493,SUPERCRITICAL
2026-01-06,09:30,AAPL,7.962148108492245,2.2523240350883444,0.2828789422650989,1.0632513058565989,2.3155682261525428,5.806040593752102,0.31369487122397766,334.2080637132902,1.9622086417153188,0.2899034588570508,0.0002119345159750542,3.442190837121352e-13,0.2828789422647547,0.08873767336571722,282879.9422647547,923376.7197724145,3745371.4841835024,0.23490445025617482,1.0,4.217596140783487,BALLISTIC
2026-01-06,09:30,MSFT,758.2211199573093,103.3560804776823,0.136313903368323,0.9546272807271666,3.6431530910023553,6.229427394279298,0.43790122872582965,973.739946380697,103.3490712214616,0.006972090258293275,0.00003716596241200348,1.8974125218844207e-13,0.13631390336813326,0.059692025777319566,136314.90336813327,437147.9267102971,450919.456865241,0.11425133358425542,1.0,4.7128862421771744,BALLISTIC
2026-01-06,09:30,TSLA,163.70396810160958,25.402609248148572,0.15517405926520608,1.509342163043637,4.059031696634972,6.508605516623418,0.08768657578849438,1161.1728395061727,24.729701082440467,0.6728963594943933,0.000011806213709541754,3.192074888926718e-13,0.15517405926488687,0.013606681908138822,155175.05926488686,511043.71686298546,1055704.1306649004,0.3197236731133286,1.0,5.942971889546033,BALLISTIC
2026-01-06,09:30,CAT,626.3201078113664,54.65803813523358,0.08726853481717589,0.8560706410465292,5.376414475457981,7.037135560068399,0.15851876557093503,4.288659793814433,54.658027606979424,3.928300957009422e-6,6.599953200427211e-6,7.481694538353619e-14,0.08726853481710356,0.01383370041239142,87269.53481710356,190363.0702676667,553729.5655611923,0.051894892072029866,0.9999999999999716,2.6075343142241736,BALLISTIC
2026-01-06,09:30,CSCO,1693287945.6233933,178082087.05419505,0.1051694057791412,1.168608760601839,1.0,6.850537074145417,0.39064799251225757,211.01578531965274,178082087.0541778,0.0,0.000017269910042559224,2.8665205348985417e-13,0.10516940577885456,0.04108421724121655,105170.40577885456,322975.984091189,438324.4911542971,0.04616930604087373,1.0,4.148241881102058,BALLISTIC
2026-01-06,09:30,GE,68.5322656545244,5.787752667155629,0.08445295966621133,0.8174930396966807,4.232248856403278,6.310009477103419,0.2559696341036248,3.6485225505443233,5.787743190301969,1.2493042366781815e-6,8.227549423335565e-6,1.0974984324920521e-13,0.08445295966610158,0.0216173931847002,84453.95966610158,165711.4840347767,268277.344108873,0.05140124371160519,1.0,3.54261378762392,BALLISTIC
2026-01-06,09:30,IBM,54.125597486297856,30.940565482872696,0.5716438602032142,1.1609037017313755,2.001842757174507,7.318741722017644,0.18317825733717372,3.1933638443935926,30.940218126070242,2.960596776640602e-6,0.00034439620567497853,9.88905376123306e-14,0.5716438602036581,0.10471272612960104,571644.8602036581,1451365.11113892,3511525.3227142855,0.317170296448434,0.9999999999990505,2.224975140451286,SUPERCRITICAL
2026-01-06,09:30,INTC,35061370.38360507,11760591.603655169,0.3354287489331706,1.090676210248676,1.0,7.11347387841983,0.05974882771582698,294.2366444073456,11760591.079858178,0.5237217817296511,0.00007520735178328374,9.81801219866175e-13,0.33542874893892416,0.02004147453128716,335429.74893892417,1166608.9420678092,8136435.368170588,0.5313478219225883,0.9999999999799201,2.0368389789652346,BALLISTIC
2026-01-06,09:30,KO,141435506.96439943,38977282.165960416,0.27558343023277276,1.3467859494127419,1.0,6.697913060501141,0.8807227015480378,29.27081138040042,38977282.16496129,0.0,0.0009991194554752642,6.880458087347448e-13,0.27558343023212456,0.24271258317591193,275584.4302321246,3290848.159192289,1412387.988702558,0.29168448040055733,0.9999999999998554,2.596509182542314,SUPERCRITICAL
2026-01-06,09:30,MCD,20.726285190992932,3.724851670971883,0.1797163185128129,1.0198969124445594,3.212348930490534,7.1264897418015325,0.729826031387235,3.2478323699421967,3.7245363808025047,0.0001953301647579925,0.00011996000462037678,1.1604358259020854e-13,0.17971631851321654,0.1311616475160251,179717.31851321654,867268.621877448,430555.57705430774,0.0880494226018929,0.9999999999971083,2.19307726611177,SUPERCRITICAL
2026-01-06,09:30,NKE,899878411.7776977,255447145.8902827,0.2838685121756064,0.7656727630329466,1.1021433167334462,6.773110835416888,0.16658689896142845,26.611990950226243,255447145.8874576,0.0027025219717207918,0.00012254354561026096,2.4147698695348406e-13,0.28386851217536685,0.047288775156088855,283869.51217536686,1193687.6061838823,4874725.2931525335,0.2978146548195993,0.9999999999999931,2.8312937680114385,BALLISTIC
2026-01-06,09:30,PG,215350436.03577933,64547627.720396884,0.2997329789927736,0.9408055769415786,1.0,6.748897786355905,0.6856213149679937,5.533004926108374,64547627.719783284,0.00043013203874653,0.0001834714655194759,9.92786646608739e-14,0.29973297899267864,0.20550331919623438,299733.97899267863,553745.2872210096,847390.3501338118,0.08432408872534121,0.9999999999999858,2.7794427611377306,SUPERCRITICAL
2026-01-06,09:30,UNH,106.07814113618956,17.271095597872073,0.16281484020066295,1.3862293717609646,1.7637449592186305,6.712770196107558,0.19221626807647227,76.1311475409836,17.27101397369281,0.00003532542753946974,0.000046298751723441805,9.963020583104704e-14,0.1628148402007987,0.03129566097086472,162815.8402007987,873720.9424681047,1033232.6502847561,0.24482125262180493,0.9999999999985543,2.388981071761497,BALLISTIC
2026-01-06,09:30,VZ,588594940.9917839,96456603.66617392,0.16387603247769056,0.817528192080983,1.0,10.179649635481926,0.8599645997986065,4.779332866806625,96456603.65916373,0.006878437315842057,0.0001317624087732344,9.178591659960799e-13,0.1638760347864916,0.14092758867174776,163877.0347864916,871410.1867310381,719126.3900959385,0.09098273830636466,0.9999999859056945,1.0446155763791523,SUPERCRITICAL
2026-01-06,09:30,WMT,15114733004.40785,2607280322.922223,0.17249926427161313,1.078810693426807,1.3572916927094596,6.74278050160368,0.4740801289767433,164.18055555555554,2607280322.8943677,0.027805459350861716,0.00004995208528350917,3.136671120014367e-13,0.17249926427129947,0.08177847345413097,172500.26427129947,410672.9661354962,910271.8856604968,0.07608302341277928,1.0,3.3492431073658175,BALLISTIC
2026-01-06,09:30,V,219.8394047028713,26.136852664126195,0.11889066338881342,0.9505944695851414,2.384674648404111,6.481355140272394,0.5264157523619442,3.5443037974683542,26.136518605275004,0.00030337689140452805,0.000030681959786292814,8.519852989919105e-14,0.11889066338872822,0.06258591801658801,118891.66338872822,279996.27332735533,487240.014011482,0.04571059513686513,1.0,4.200656519081421,BALLISTIC
2026-01-06,09:30,MMM,6179.838904356615,1008.7516289624334,0.1632326739538941,1.1581175336215244,1.5326425909705486,6.982085987933478,0.2703987081330631,1.3192415293751942,1008.7515710742854,0.00003137346026223069,0.000026514687782181008,1.8438380910527964e-13,0.1632326739538587,0.04413790416222889,163233.67395385873,374989.8669598613,423321.382088711,0.08043989677676434,0.9999999999990873,2.3355887681457976,BALLISTIC
2026-01-06,09:30,JNJ,90.9394495252545,7.8633423822362145,0.0864678907040504,0.803087139520404,2.4336918302898702,6.414968795616183,0.5024800994970928,28.666666666666668,7.86330910024745,0.000010098218748494106,0.000023183770016369092,1.7492411417368105e-13,0.08646789070387548,0.043448394324187095,86468.89070387548,309663.50990395655,719425.8538961248,0.06632638343390301,1.0,3.4583210773864317,BALLISTIC
2026-01-06,09:30,HD,93.42600401959184,62.21211393780373,0.6658971941554684,1.2235201521254502,2.7662716444492492,6.8063637677170865,0.8213819448117221,26.232472324723247,62.205281332744335,0.006046848190502376,0.000785756868891207,1.1278455560806824e-13,0.6658971941554034,0.5469559323800341,665898.1941554034,886728.1217407474,1311977.1539420644,0.2157941777683272,0.9999999999999283,2.6158000962685977,SUPERCRITICAL
2026-01-06,09:30,DIS,3453.8525972930775,79.14203706207596,0.022914132793073666,1.096246422957306,1.0505548085041272,7.009240011997615,0.38747114000215876,2.3125,79.14203236665574,3.892583009680277e-6,8.028372012754406e-7,2.2309705437872714e-13,0.022914132792906296,0.008878565155428253,22915.132792906297,74694.49484824445,67242.88046857405,0.010558765252789381,0.9999999999975681,2.2442918151968363,BALLISTIC
2026-01-06,09:30,BA,2783.8834536855225,583.2032690375037,0.20949270281606566,1.0564527507261503,1.366097057472082,7.141004002840015,0.24352877294847247,4.574688796680498,583.2031674373075,0.00002873625641550066,0.00007286393974967341,7.451450871510929e-14,0.20949270289288502,0.0510175008771632,209493.70289288502,876442.1695383482,1859571.9629190792,0.1396624538152608,0.999999999632952,1.7896254722382252,BALLISTIC
2026-01-06,10:30,AAPL,0.022812738590121624,0.1496011947778453,6.557792006726699,1.0632513058565989,2.3155682261525428,5.806582140928575,0.486193160762267,34.972434915773356,0.0034829098688448023,0.00011120879697731307,0.14600707611202318,4.872600628664982e-13,6.557792006726212,3.1883536233717464,6557793.006726212,31615282.33211327,33951142.25529249,5.763991629044856,1.0,4.211506044871104,ELASTIC
2026-01-06,10:30,MSFT,0.01185277768286021,0.07263003934281051,6.127680893554401,0.9546272807271666,3.6431530910023553,6.229599395562297,0.4265051532119623,13.194552529182879,0.0005637618840279238,0.000016868045870806656,0.07204940941291178,1.2881342716389152e-13,6.127680893554272,2.613487478339379,6127681.893554272,16911907.460886024,26460596.726510942,2.9597038517019807,1.0,4.709910606204561,ELASTIC
