date,time,symbol,xi,h_eff,h_c,beta_macro,beta_micro,beta_solv,beta_iv,r_lat,u,k,h_diss,psi_liq,psi_gamma,eta_orrell,psi_geo,phi_vanna,phi_charm,omega_opt,psi_val,merton_distance,phase,P_close_t,P_snap,intraday_var,rv_fwd_5d,threshold_99,target_event,garch_sigma
2026-01-20,10:30,DIS,29430.587943847455,120253.64998227796,4.0860090940662745,0.8349473022397329,1.20959341962602,7.621529531002696,0.1707272177412485,8.18867924528302,120253.64083922606,1.1229899760177228e-06,0.009141928904629134,3.5698785672652803e-13,4.0860090940672364,0.6975929642955385,4086010.0940672364,6569771.437370433,19887107.349695086,1.5443808972126567,0.9999999999996771,2.2198520188108013,SUPERCRITICAL,110.46,109.66,5.28353734416376e-05,0.031419795336279,0.03299033963139689,0,0.009300797267476773
2026-01-21,10:30,DIS,676.2797512180957,3813.1613438625914,5.638437846164157,0.8349473022397329,1.20959341962602,7.614581877394218,0.1794645905642632,2.4803370786516856,3813.132959719949,8.186280989599861e-06,0.028375956361117814,3.2123175603282615e-13,5.638437846165536,1.011899939484144,5638438.846165536,12421666.696417205,45774331.170813106,2.285979781449165,0.9999999999996985,2.2271288327182743,SUPERCRITICAL,111.37,110.57,5.197237504828479e-05,0.03382703095363698,0.03299033963139689,1,0.009625636557211839
2026-01-22,10:30,DIS,3606.180762621305,10017.623720023934,2.777903932009831,0.8349473022397329,1.20959341962602,7.596066503259448,0.21434329460739793,5.998194945848375,10017.614008979639,4.406960312695227e-05,0.009666974690762777,3.4612124553266217e-13,2.7779039320101813,0.5954250808899074,2777904.9320101812,6256517.044182321,27742021.99360732,1.3748873534021566,0.9999999999997493,2.246851668845583,SUPERCRITICAL,113.87,113.165,3.857051073544183e-05,0.025518606755773752,0.03299033963139689,0,0.009366288226370569
2026-01-23,10:30,DIS,26004.720927227496,82103.2960188307,3.157245803505886,0.8349473022397329,1.20959341962602,7.612165651737948,0.21715676614881377,87.72549019607843,82103.28119003277,1.2959312543411481e-05,0.014815838628226368,3.844033639716268e-13,3.157245803506431,0.6856172886263696,3157246.803506431,5176316.277354645,45414242.51938672,1.0675067615510385,0.9999999999997056,2.2296751766290672,SUPERCRITICAL,111.69,112.685,7.866162514489833e-05,0.01853214720873856,0.03299033963139689,0,0.009791633938159065
2026-01-26,10:30,DIS,8129.4950424122,22887.94484350284,2.8154202350938986,0.8349473022397329,1.20959341962602,7.6115261673003545,0.20593227953566007,2.6033810143042913,22887.93708055853,8.810126000587199e-06,0.0077541341798744575,3.8969769495523363e-13,2.815420235094334,0.5797859068638002,2815421.235094334,8244763.179372916,16261391.939710498,1.3238152393650306,0.9999999999997069,2.230250460480606,SUPERCRITICAL,111.775,111.39,1.1905020447744467e-05,0.02504654281455183,0.03299033963139689,0,0.010621286948731223
2026-01-27,10:30,DIS,6185.772914647518,17444.91322977512,2.820167094796945,0.8349473022397329,1.20959341962602,7.6242322834333995,0.1949089419934606,31.713375796178344,17444.90240205844,2.043322877833019e-06,0.010825673356655035,4.17875760337724e-13,2.820167094797465,0.5496757846917454,2820168.094797465,8491298.542854562,33295695.82184508,1.5905794255645755,0.9999999999996674,2.2167390800111164,SUPERCRITICAL,110.11,111.42,0.0001398774196628951,0.06515956869754244,0.03357443117237855,1,0.009586223186617785
2026-01-28,10:30,DIS,428.94419202627927,872.043942680132,2.033000933199968,0.8349473022397329,1.20959341962602,7.621144821060294,0.16958500356489223,45.51948051948052,872.0398745058246,3.609212577735673e-05,0.004032082181553668,3.7682607700454774e-13,2.0330009332002454,0.34476647050419285,2033001.9332002455,4416866.251762945,21123659.615296297,0.7953423743171966,0.999999999999678,2.220153221887127,SUPERCRITICAL,110.51,110.28,4.34067408583081e-06,0.06787969014765612,0.03357443117237855,1,0.009828597459819566
2026-01-29,10:30,DIS,60234.013678490985,145684.11230358793,2.4186353092988453,0.8349473022397329,1.20959341962602,7.625473558437864,0.15842776937294714,3.25,145684.10706844373,9.768885580809822e-06,0.005225375327773624,4.2466466575746623e-13,2.418635309299235,0.3831789969789259,2418636.309299235,5275562.758290991,24524009.333110593,1.1366082701760742,0.9999999999996633,2.2154505242917946,SUPERCRITICAL,109.95,109.64,7.971844865211263e-06,0.08113488174712503,0.033939017594128096,1,0.00949388052759074
2026-01-30,10:30,DIS,13212.54490790341,35176.525517290356,2.662358066707395,0.8349473022397329,1.20959341962602,7.609613536304156,0.1526119881292409,3.0801317233809002,35176.513193559134,1.3781863770622688e-06,0.012322353037857402,4.0995226236959236e-13,2.6623580667077547,0.4063077576721926,2662359.066707755,4771889.482431591,69335108.89721045,0.9973424474032957,0.9999999999997109,2.23187357957417,SUPERCRITICAL,112.03,111.49,2.334621191304288e-05,0.08129389974859401,0.033939017594128096,1,0.009412193005411684
2026-02-02,10:30,DIS,150621.36014545165,728895.9556122387,4.839260214543013,0.8349473022397329,1.20959341962602,7.662307438111503,0.3172010215632921,48.10215053763441,728895.918858996,0.00019806501845903642,0.03655517769686997,3.1164894579731567e-13,4.8392602145450105,1.5350182836642734,4839261.214545011,17107891.36436276,27094878.357811436,2.9456564670164482,0.9999999999995228,2.1780360970299077,SUPERCRITICAL,105.405,104.03,0.0001724167066346597,0.05645234316277946,0.033939017594128096,1,0.009772774575667782
2026-02-03,10:30,DIS,14991.454946267877,121200.61621433072,8.084646663631778,0.8349473022397329,1.20959341962602,7.682670905363881,0.30841823763155884,4.064994298745724,121200.51990095226,3.6131543288180423e-06,0.09630976530653644,3.922452768475073e-13,8.084646663636024,2.4934524758724845,8084647.663636024,29090765.708166394,43288936.21723813,4.4677375979013085,0.9999999999994262,2.1581395076495298,SUPERCRITICAL,103.05,104.37,0.00016200123293412506,0.05215346977033286,0.033939017594128096,1,0.033440680216511504
2026-02-04,10:30,DIS,32055.0303088513,129698.33085621828,4.046114747250915,0.8349473022397329,1.20959341962602,7.64283402218391,0.2477121225538687,5.759536784741145,129698.310123165,3.089581554054558e-06,0.020729963692204385,2.356824729698014e-13,4.04611474725229,1.0022716721383746,4046115.7472522897,12020262.351046933,28910687.579319928,2.8866563982693974,0.999999999999602,2.197544411833906,SUPERCRITICAL,107.76,104.2,0.001128583898335829,0.047194590361198524,0.03415070214112489,1,0.018424663215626476
2026-02-05,10:30,DIS,47790.63284890627,114121.4796466464,2.3879466088563874,0.8349473022397329,1.20959341962602,7.659568426080032,0.2482424506268146,9.943462897526501,114121.47167745451,4.648943340808442e-06,0.007964542957194497,3.1129775214136064e-13,2.3879466088571943,0.5927897181487014,2387947.6088571944,4374117.9656216325,27543774.4318232,0.8205050131791329,0.9999999999995317,2.180251077028813,SUPERCRITICAL,105.73,107.49,0.0002725518765731426,0.03540639636670646,0.03565276176864124,0,0.0287139993519694
2026-02-06,10:30,DIS,3381.4359334441324,17832.03561264042,5.273509823525697,0.8349473022397329,1.20959341962602,7.648942729822543,0.24342556311171556,7.33547557840617,17832.00413522506,2.454182593457927e-05,0.03145287353412427,2.593299845832323e-13,5.273509823527672,1.2837070983673873,5273510.823527671,6985746.213620782,51728107.523203254,1.5818088862961077,0.9999999999995763,2.190972787860319,SUPERCRITICAL,107.01,105.74,0.00014254061001767065,0.057655442126285435,0.05085585894102143,1,0.01954341165852795
2026-02-09,10:30,DIS,57588.04686981945,193704.41971932,3.3636219710176687,0.8349473022397329,1.20959341962602,7.6425106120147515,0.32317714352962995,16.23404255319149,193704.40234150316,3.569767398840541e-05,0.01734211916742779,3.9632172586482385e-13,3.3636219710186177,1.0870457405073006,3363622.971018618,12701637.582846858,14242037.86655493,2.6276861192363716,0.9999999999996001,2.1972724973682145,SUPERCRITICAL,107.8,108.57,5.0658347440817736e-05,0.056776878763893,0.06649242820809817,0,0.014009008691753177
2026-02-10,10:30,DIS,37292.38646870116,141716.25505008578,3.800139075814462,0.8349473022397329,1.20959341962602,7.622531408723272,0.3109878011423445,3.2338308457711444,141716.2329050197,0.00017086673405601567,0.021974199370388338,2.356418112915294e-13,3.800139075815486,1.1817968952229592,3800140.0758154863,8065505.958385251,31220186.99798696,1.417715543519904,0.9999999999996685,2.217508136673805,SUPERCRITICAL,110.33,107.75,0.000559897143309489,0.05660738665858682,0.06649242820809817,0,0.010882490803796427
2026-02-11,10:30,DIS,2665.9066318438786,7065.518996130735,2.6503250007836385,0.8349473022397329,1.20959341962602,7.635933195917503,0.2735633102871068,3.025933609958506,7065.511072422259,3.778027773968431e-07,0.007923330673117835,3.711237258818335e-13,2.6503250007842576,0.7250316805512205,2650326.000784258,3789210.2185844947,21042880.59962881,0.7413116395006418,0.9999999999996263,2.2043746314773123,SUPERCRITICAL,108.62,109.03,1.4194215326284843e-05,0.055451280214527686,0.06649242820809817,0,0.015801199171827856
2026-02-12,10:30,DIS,214995.42154380796,930627.6284454477,4.3285927754318285,0.8349473022397329,1.20959341962602,7.678839713686428,0.17147767292762314,55.73144104803494,930627.605512345,0.0007733779504633392,0.022159724679878045,2.2668322264678995e-13,4.328592775434014,0.7422570161827464,4328593.775434014,8224000.50877474,66531006.802962475,1.3596729572257422,0.9999999999994427,2.1614446157759417,SUPERCRITICAL,103.485,107.93,0.0017687234681550167,0.05192323911665149,0.06649242820809817,0,0.01410864021754573
2026-02-13,10:30,DIS,36455.66848675418,176379.38890968336,4.838188304619051,0.8349473022397329,1.20959341962602,7.672741741155181,0.22641113783661984,40.25925925925926,176379.33432040538,1.3658718153502789e-06,0.05458791209777911,3.994436111140072e-13,4.838188304621213,1.0954197191171156,4838189.304621213,30267173.062120408,71314743.97296914,3.112124366275818,0.9999999999994704,2.1670781799085796,SUPERCRITICAL,104.185,101.54,0.0006612795086413139,0.03930830561460247,0.06649242820809817,0,0.025130842577596842
2026-02-17,10:30,DIS,8385.767364393194,45256.15229578965,5.396781275849817,0.8349473022397329,1.20959341962602,7.669938307124211,0.23409499136468967,8.61875,45256.11565482701,4.583251641591875e-06,0.03663637939105537,3.903009677670424e-13,5.396781275852192,1.2633594661677376,5396782.275852192,18202253.84689161,39861955.11643455,2.5624624145455392,0.9999999999994877,2.170421123156052,SUPERCRITICAL,104.51,105.91,0.00017707402006230392,0.04158360373742191,0.06649242820809817,0,0.022997999803452233
2026-02-18,10:30,DIS,2249.935918612519,7904.851046022798,3.5133671944299323,0.8349473022397329,1.20959341962602,7.647141985581434,0.2609369623151951,7.019283746556474,7904.83445637386,2.7099347846194065e-06,0.01658693900304983,2.805146899973333e-13,3.5133671944311082,0.9167673632127128,3513368.1944311084,11583887.326294137,23031078.756480813,1.6181740698568512,0.9999999999995854,2.193187083068759,SUPERCRITICAL,107.23,105.95,0.000144210689435621,0.047395344353580664,0.06649242820809817,0,0.020714314400286118
2026-02-19,10:30,DIS,71995.64856062873,203353.5645995436,2.8245257687802643,0.8349473022397329,1.20959341962602,7.659988716016526,0.22725498482857523,10.719827586206897,203353.5508754816,2.304806647271277e-07,0.013723831537608838,2.0998930676970013e-13,2.824525768781372,0.6418875607323304,2824526.768781372,8136487.694277557,41102535.74145405,1.348661909017513,0.9999999999995335,2.1804338674135733,SUPERCRITICAL,105.68,107.03,0.00016112516520415133,0.04811479531894016,0.06649242820809817,0,0.02134671185040032
2026-02-20,10:30,DIS,12078.716910355335,127738.65238536999,10.575515042980847,0.8349473022397329,1.20959341962602,7.658729037617613,0.2075026663154017,4.88082191780822,127738.49437464583,5.775286350896353e-07,0.1580101466437643,2.0586347443618463e-13,10.575515042985511,2.1944475690781338,10575516.042985512,32055114.7424499,127227878.02296092,4.800702120893634,0.9999999999995395,2.1817849742795277,SUPERCRITICAL,105.83,105.94,1.0792363550994703e-06,0.04747413818594436,0.06649242820809817,0,0.019759558633782152
2026-01-05,10:30,MMM,0.2697896475974187,0.19191150489091643,0.7113375424148507,0.9376368651015757,1.8480971366801136,7.460176065923046,0.2784539796579677,2.4342629482071714,0.19142131586815833,2.784374444467103e-06,0.000487404648313642,1.5409754332388962e-13,0.7113375424147881,0.19807476956551612,711338.5424147882,1347632.4235159203,2904463.936725256,0.27145632275870957,0.9999999999998713,2.3404001758650343,ELASTIC,163.75,160.83,0.0003237468977299004,0.023784583366579265,0.03534443348434352,0,0.009444265531474254
2026-01-06,10:30,MMM,0.1775401144024101,0.35727368335179355,2.012354698285266,0.9376368651015757,1.8480971366801136,7.46270529972909,0.34026024785550163,5.4787878787878785,0.3549146885507057,4.4370628198474897e-07,0.0023585510948058645,1.0382824876733448e-13,2.0123546982854283,0.684724308411783,2012355.6982854283,1607556.049893725,4753402.791934345,0.4036663745584332,0.9999999999998677,2.3374195300658505,ELASTIC,163.19,162.92,2.7419497106400516e-06,0.015344494574559202,0.03534379969842484,0,0.009550647841789823
2026-01-07,10:30,MMM,0.0579774748625865,0.12202302137698863,2.1046625722523733,0.9376368651015757,1.8480971366801136,7.466577659001283,0.30239430205916895,11.044444444444444,0.11852877258628683,2.1475048902177446e-06,0.0034921012858115845,1.3145104057470963e-13,2.104662572252533,0.63643796960636,2104663.5722525334,2742659.2146775834,7213703.089535117,0.4601889811284506,0.9999999999998617,2.3327253354986173,ELASTIC,162.34,165.73,0.00042712723687457304,0.03708127325709299,0.03534316591250617,1,0.009526298502191742
2026-01-08,10:30,MMM,0.07508033106101795,0.05837577762834195,0.7775109246774609,0.9376368651015757,1.8480971366801136,7.4650694666509985,0.25249960133430377,3.5993975903614457,0.05779758397146489,5.214762235657029e-07,0.0005776721806535003,1.3430928414941832e-13,0.7775109246774322,0.1963211985141175,777511.9246774323,1186216.3726196585,4525566.125795271,0.2824206757795459,0.9999999999998641,2.3345504057906266,ELASTIC,162.67,161.81,2.8098495128627698e-05,0.03147296736611077,0.0353425321265875,0,0.009508958291114776
2026-01-09,10:30,MMM,0.08165778531579249,0.07006529501621278,0.8580357003958845,0.9376368651015757,1.8480971366801136,7.4546810582195775,0.21946217577837085,1.9967320261437909,0.0690768776803084,6.462485280753354e-07,0.000987771087376293,1.2474909425986547e-13,0.8580357003958626,0.18830638170439434,858036.7003958627,1232202.9372857353,9968472.83416263,0.29532884761848044,0.9999999999998801,2.347633456002445,ELASTIC,164.98,165.55,1.189566694959127e-05,0.03583776759441161,0.03534189834066882,1,0.0094875574594913
2026-01-12,10:30,MMM,0.2415874907132042,0.3136107702629332,1.2981250367604091,0.9376368651015757,1.8480971366801136,7.455835764471405,0.216793850674829,7.639344262295082,0.31200769866170835,3.7444049154330153e-06,0.0015993271963094787,1.2989248030968074e-13,1.298125036760437,0.28142552537669907,1298126.0367604368,2634754.505420652,7752638.243912642,0.48263401404368045,0.9999999999998785,2.3463139357519545,ELASTIC,164.72,164.72,0.0,0.038548171361559753,0.03534189834066882,1,0.009467246138280322
2026-01-13,10:30,MMM,0.013434210433373717,0.011832222104713842,0.8807530716743752,0.9376368651015757,1.8480971366801136,7.436140542902538,0.19477871809395136,2.066350710900474,0.011149544659185226,6.079324654715844e-07,0.0006820695130631437,9.345399298225341e-14,0.8807530716743668,0.17155195425804323,880754.0716743668,1346796.559975249,6333440.986976676,0.2995303310013494,0.9999999999999034,2.370669157950529,ELASTIC,169.27,168.15,4.407147485876317e-05,0.07733071580766607,0.03534189834066882,1,0.009446530190122704
2026-01-14,10:30,MMM,0.3294160839278782,0.28476731298209806,0.8644608653791311,0.9376368651015757,1.8480971366801136,7.439228815859142,0.17807029324168985,32.15789473684211,0.2843159615994828,4.312829144116338e-06,0.0004470385534711647,1.3146258628229313e-13,0.8644608653790864,0.1539347997940189,864461.8653790865,815489.3878370231,5053449.705783677,0.27258009301292274,0.9999999999998996,2.3666699206608253,ELASTIC,168.54,169.37,2.4133251244100165e-05,0.0772011047584049,0.03534189834066882,1,0.010254513095957173
2026-01-15,10:30,MMM,0.034406630522385684,0.04206583162622263,1.222608287633795,0.9376368651015757,1.8480971366801136,7.423256434039892,0.2056086002061837,37.375,0.04045237147342374,1.5655328050365206e-07,0.001613303599518381,1.2444390955347397e-13,1.2226082876337714,0.25137877862085894,1222609.2876337715,1838638.8779522781,10737692.768670542,0.5194653310241073,0.9999999999999176,2.387438880312433,ELASTIC,172.385,170.3,0.00014807871543681488,0.07484304060603476,0.03573339354554338,1,0.010115197187840421
2026-01-16,10:30,MMM,0.024759401818124548,0.06797107009234615,2.745263015303928,0.9376368651015757,1.8480971366801136,7.433622110076279,0.24558681956688388,3.47119341563786,0.05951379171408483,0.0,0.00845727837826132,2.1884131975732848e-13,2.745263015303965,0.6742004128030945,2745264.015303965,2933097.0511136837,22984048.306333933,0.6108653117001088,0.9999999999999067,2.3742626634440724,ELASTIC,169.87,168.78,4.1439435128955336e-05,0.07901507632100711,0.03573339354554338,1,0.01023721991072903
2026-01-20,10:30,MMM,2.918525812757997,5.810391045756105,1.9908650526086333,0.9376368651015757,1.8480971366801136,7.486708969711381,0.279857725604059,55.320388349514566,5.80592305463283,1.2915389809621757e-05,0.004455075733465953,8.965895569164908e-14,1.9908650526088862,0.5571589656077283,1990866.0526088863,3790822.3921389394,11539094.011808444,0.7584335569740785,0.9999999999998279,2.309247871015681,SUPERCRITICAL,158.06,159.65,0.00010018431252882938,0.03514918143527114,0.03596980209320751,0,0.009719596879176255
2026-01-21,10:30,MMM,0.07438636677129797,0.1309929371402643,1.760980443405767,0.9376368651015757,1.8480971366801136,7.490008204296371,0.34886149559930196,6.850467289719626,0.12577504368307918,1.4670293929450622e-06,0.005216426427792191,1.2624903798727902e-13,1.760980443405955,0.6143382712077234,1760981.443405955,5009581.570875345,10024021.510324407,0.8037387091146532,0.9999999999998215,2.3053848651017073,ELASTIC,157.38,156.73,1.7128700623653883e-05,0.03398454377590194,0.03628700164939655,0,0.029550670243069014
2026-01-22,10:30,MMM,0.8274669319429705,1.3255307362275146,1.6019138470162708,0.9376368651015757,1.8480971366801136,7.486081463324158,0.4048343932682089,2.915188897455667,1.3208070794902924,1.4266897617824548e-05,0.004709389839604368,1.1314296573109754e-13,1.6019138470164314,0.6485098203248394,1601914.8470164314,3452004.1879908904,10442436.9106578,0.6748290996831591,0.999999999999829,2.309984690338292,ELASTIC,158.19,156.6,0.00010205158904452132,0.03750129735891575,0.036771622716913595,1,0.025719079847608996
2026-01-23,10:30,MMM,0.03554720540634669,0.07520768749190372,2.1157130815823835,0.9376368651015757,1.8480971366801136,7.462750622382836,0.3922575439118197,2.1082621082621085,0.06334367140914593,1.3460551106004571e-06,0.011862670027647198,1.1429721784287856e-13,2.1157130815825473,0.8299044170036775,2115714.0815825476,4358560.507219154,25187820.958921768,0.8768748921456052,0.9999999999998685,2.3378644321747806,ELASTIC,163.18,160.225,0.00033396862974542375,0.030766210748530667,0.037800053328281714,0,0.022660465210015
2026-01-26,10:30,MMM,0.023281005861233082,0.02647028703122012,1.1369906948607296,0.9376368651015757,1.8480971366801136,7.4710928949620605,0.37410813528029185,3.106837606837607,0.024429891186570296,3.918149970495377e-06,0.0020364776946793246,1.1405756000898045e-13,1.13699069486078,0.4253574686854097,1136991.69486078,2642061.707098501,5779161.745506664,0.5229075101811566,0.9999999999998552,2.3276857086686324,ELASTIC,161.36,161.58,1.856358305586547e-06,0.024155505740945746,0.05633265729135284,0,0.02342302160667199
2026-01-27,10:30,MMM,0.10563145739876957,0.18574410629674185,1.7584165822453706,0.9376368651015757,1.8480971366801136,7.47453886911036,0.34083260055357195,5.37962962962963,0.18219708823084949,4.23690007076143e-06,0.0035427811658216095,1.26971881983271e-13,1.758416582245509,0.5993256965832607,1758417.582245509,2739922.229183562,8436780.659734445,0.4766608208005656,0.9999999999998491,2.323358534118175,ELASTIC,160.62,159.69,3.3719982012075674e-05,0.03029220277644014,0.07599849204069616,0,0.020957095240423235
2026-01-28,10:30,MMM,0.31960510870274406,0.26429685133434927,0.826948143623588,0.9376368651015757,1.8480971366801136,7.485045924585519,0.40911450549059186,5.273170731707317,0.2633262384973761,4.5214724202327444e-07,0.0009701606897311495,1.3374319167599748e-13,0.8269481436235941,0.33831648084492966,826949.1436235942,1358036.8910016138,4125686.998579238,0.22899603045087275,0.9999999999998308,2.311102085716319,ELASTIC,158.405,158.14,2.8033739030741086e-06,0.04325606997570886,0.07599849204069616,0,0.018241248609146957
2026-01-29,10:30,MMM,0.44767277310669756,0.998139549269408,2.2296186170596375,0.9376368651015757,1.8480971366801136,7.49773555434046,0.32995591618831,412.27272727272725,0.9922727622149675,0.0002140592750932784,0.0056527277793471655,8.308054040264614e-14,2.2296186170599888,0.7356758535425413,2229619.617059989,3278472.8176811733,12232806.692456953,0.49318328075440204,0.9999999999998052,2.296108435857955,ELASTIC,155.81,157.06,6.384939618349065e-05,0.04753458278206843,0.07599849204069616,0,0.01656604636724915
2026-01-30,10:30,MMM,0.02003334545875661,0.028871905867309942,1.4411924322250422,0.9376368651015757,1.8480971366801136,7.505315943393166,0.24433058926553733,2.6369636963696372,0.0245785517820261,3.329003530190487e-07,0.00429302118493082,1.1037518550039031e-13,1.4411924322252374,0.3521273962106252,1441193.4322252374,2895198.80286335,25166364.73141298,0.4699890676696966,0.9999999999997881,2.2871983494294597,ELASTIC,154.3,155.73,8.510024009897129e-05,0.04801974180014581,0.07599849204069616,0,0.015871546678509287
2026-02-02,10:30,MMM,0.08866094672011315,0.14694884554960844,1.6574247285391597,0.9376368651015757,1.8480971366801136,7.519509349500612,0.33982193667601224,3.937360178970917,0.14399360486165474,1.185711597565953e-05,0.0029433835719780317,1.2310914277415326e-13,1.6574247285394443,0.5632292811469878,1657425.7285394445,3085159.340100866,6682017.215845682,0.6265980952590928,0.999999999999754,2.271237998598139,ELASTIC,151.55,153.37,0.00014250866120783353,0.06789478601330094,0.07599849204069616,0,0.014047735048420598
2026-02-03,10:30,MMM,0.15787548008635344,0.12697026530979214,0.8042430986771536,0.9376368651015757,1.8480971366801136,7.492648564554785,0.2806850256371374,2.4398625429553267,0.12595170539995337,4.809344641964597e-06,0.0010137505651967923,1.0939134209768606e-13,0.8042430986771927,0.22573899477069861,804244.0986771927,1784372.7548537762,7383989.031071948,0.3584219667559242,0.9999999999998154,2.301906515363032,ELASTIC,156.84,152.98,0.000620955740188897,0.06257703836692899,0.07599849204069616,0,0.014695146744451519
2026-02-04,10:30,MMM,0.22225055869415905,0.3003685587701673,1.351486180889683,0.9376368651015757,1.8480971366801136,7.474024621927804,0.2768687112638945,5.8742138364779874,0.29852588452200496,1.198630760222522e-07,0.0018425543850863293,9.916918710163122e-14,1.3514861808897867,0.37418423719391786,1351487.1808897867,2767390.5462651122,5874325.573810128,0.48747331297623786,0.9999999999998498,2.3238731121355847,ELASTIC,160.73,156.29,0.0007847103935606132,0.059776264199822654,0.07599849204069616,0,0.01955040230178256
